"","age","gender","white","nrsk1","nrsk2","nrsk3","nrsk4","nben1","nben2","nben3","nben4","rskben","plantSite","plantNew","morePlants","college","grad","ideology","democrat","republican","con","liberal","year"
"19941",46,1,1,8,9,10,8,NA,7,8,8,3,4,5,4.5,1,0,4,0,0,0,0,2018
"19942",59,1,1,6,9,5,5,7,7,6,7,2,3,1,2,1,0,3,1,0,0,1,2018
"19943",46,1,1,7,7,5,4,7,9,7,7,4,5,5,5,0,0,6,0,1,1,0,2018
"19944",60,1,1,7,8,9,7,8,9,8,9,5,5,5,5,0,0,4,0,0,0,0,2018
"19945",62,1,1,7,6,8,5,8,7,7,8,5,3,3,3,0,0,3,0,1,0,1,2018
"19946",41,1,1,1,1,1,2,10,8,10,8,7,7,7,7,0,0,6,0,1,1,0,2018
"19947",34,1,1,10,9,10,10,8,7,6,6,2,3,1,2,1,0,3,1,0,0,1,2018
"19948",58,1,1,7,8,7,5,6,6,7,8,3,5,1,3,1,0,4,0,0,0,0,2018
"19949",53,1,1,9,9,10,9,6,5,8,9,3,2,1,1.5,0,0,2,1,0,0,1,2018
"19950",27,1,1,8,8,8,8,7,6,6,6,4,4,4,4,1,0,1,1,0,0,1,2018
"19951",36,1,1,10,9,10,7,8,9,8,9,7,7,7,7,1,1,7,NA,NA,1,0,2018
"19952",64,1,1,3,3,3,3,8,7,7,8,5,5,5,5,0,0,5,0,1,1,0,2018
"19953",26,1,1,7,7,7,8,10,4,3,10,2,1,1,1,0,0,4,0,0,0,0,2018
"19954",45,1,1,1,1,2,2,10,10,10,10,7,7,7,7,0,0,7,0,1,1,0,2018
"19955",63,1,1,8,8,8,9,10,7,9,9,6,5,6,5.5,0,0,3,1,0,0,1,2018
"19956",28,1,1,10,7,10,8,10,8,8,10,5,4,4,4,1,0,5,0,1,1,0,2018
"19957",64,1,1,9,6,9,6,8,6,6,7,4,4,4,4,0,0,2,1,0,0,1,2018
"19958",56,1,1,5,6,5,8,6,6,7,8,4,4,5,4.5,0,0,3,1,0,0,1,2018
"19959",62,1,1,8,7,8,8,8,7,8,7,5,4,4,4,0,0,3,0,0,0,1,2018
"19960",32,1,1,10,10,10,10,9,10,10,9,6,3,3,3,1,1,4,1,0,0,0,2018
"19961",55,1,1,4,1,4,0,10,8,10,10,6,7,7,7,0,0,4,0,1,0,0,2018
"19962",62,1,1,10,10,10,10,10,10,10,10,7,7,7,7,1,0,7,0,0,1,0,2018
"19963",61,1,1,9,8,9,9,8,8,7,8,3,4,2,3,1,0,4,1,0,0,0,2018
"19964",47,1,1,8,8,10,8,8,9,10,9,7,6,6,6,1,0,6,0,1,1,0,2018
"19965",39,1,1,5,6,5,7,7,8,5,9,4,4,3,3.5,0,0,4,0,0,0,0,2018
"19966",62,1,1,2,2,2,2,4,10,10,10,4,7,7,7,1,0,6,0,0,1,0,2018
"19967",39,1,1,4,2,7,0,9,6,8,8,7,6,4,5,0,0,6,0,1,1,0,2018
"19968",54,1,1,10,8,10,9,5,7,6,5,3,4,3,3.5,0,0,6,0,1,1,0,2018
"19969",40,1,1,10,10,10,10,10,10,10,10,1,7,7,7,1,1,7,0,1,1,0,2018
"19970",58,1,1,9,8,8,9,9,9,9,9,2,2,2,2,0,0,3,0,1,0,1,2018
"19971",32,1,1,9,9,10,10,10,10,9,9,7,7,7,7,1,0,2,1,0,0,1,2018
"19972",56,1,1,5,10,5,5,10,10,10,10,5,6,5,5.5,0,0,6,0,1,1,0,2018
"19973",31,1,1,10,9,10,8,7,8,8,8,3,3,3,3,1,1,6,0,1,1,0,2018
"19974",48,1,1,3,3,3,2,2,3,3,3,5,NA,5,NA,1,0,4,0,1,0,0,2018
"19975",25,1,1,7,6,7,6,9,9,9,9,3,3,3,3,0,0,5,0,1,1,0,2018
"19976",59,1,1,2,2,2,5,10,10,10,10,5,7,6,6.5,1,1,2,0,0,0,1,2018
"19977",47,1,1,5,8,7,5,9,9,9,9,5,5,5,5,0,0,5,0,0,1,0,2018
"19978",32,1,1,7,8,7,5,6,3,2,5,4,1,1,1,0,0,4,0,0,0,0,2018
"19979",47,1,1,9,9,9,9,10,10,10,10,4,3,4,3.5,1,0,4,0,1,0,0,2018
"19980",26,1,1,7,6,7,8,5,7,8,8,4,5,3,4,1,0,1,1,0,0,1,2018
"19981",28,1,1,7,1,5,6,10,6,8,10,7,4,4,4,1,1,5,0,0,1,0,2018
"19982",57,1,1,2,3,1,5,4,6,3,4,4,5,5,5,0,0,7,0,1,1,0,2018
"19983",60,1,1,10,10,10,10,10,5,7,10,4,1,1,1,0,0,1,1,0,0,1,2018
"19984",63,1,1,2,2,0,0,10,10,10,10,5,7,7,7,0,0,2,1,0,0,1,2018
"19985",37,1,1,8,8,8,8,7,7,7,7,4,7,7,7,1,1,2,0,1,0,1,2018
"19986",35,1,1,2,1,2,2,8,8,8,8,4,5,5,5,1,1,6,0,1,1,0,2018
"19987",28,1,1,2,3,6,5,8,6,4,9,7,7,7,7,1,0,4,0,0,0,0,2018
"19988",37,1,1,7,7,7,6,7,5,4,7,4,5,6,5.5,1,0,6,0,1,1,0,2018
"19989",47,1,1,10,10,10,10,10,10,10,10,4,1,1,1,0,0,6,1,0,1,0,2018
"19990",31,1,1,3,1,3,4,7,8,10,10,5,5,4,4.5,1,0,1,1,0,0,1,2018
"19991",53,1,1,3,2,3,3,10,10,10,9,3,5,5,5,0,0,5,0,0,1,0,2018
"19992",39,1,1,4,4,5,5,8,8,4,4,3,3,3,3,1,0,3,1,0,0,1,2018
"19993",44,1,1,1,2,1,1,9,9,9,9,7,7,7,7,1,1,6,0,1,1,0,2018
"19994",40,1,1,10,10,10,10,10,9,9,9,5,4,3,3.5,1,1,1,0,1,0,1,2018
"19995",53,1,1,7,7,7,4,9,10,10,7,5,5,5,5,0,0,1,1,0,0,1,2018
"19996",53,1,1,7,6,7,5,4,6,6,5,4,3,2,2.5,0,0,6,0,1,1,0,2018
"19997",54,1,1,0,0,0,0,0,0,0,0,4,7,1,4,0,0,4,1,0,0,0,2018
"19998",48,1,1,8,7,10,5,9,9,8,10,5,4,4,4,0,0,4,0,0,0,0,2018
"19999",51,1,1,2,2,2,2,5,5,5,5,4,4,4,4,0,0,4,0,0,0,0,2018
"20000",42,1,1,4,8,4,6,8,9,9,9,3,1,4,2.5,0,0,5,0,1,1,0,2018
"20001",33,1,1,8,9,7,8,9,8,9,7,5,5,5,5,1,0,6,1,0,1,0,2018
"20002",48,1,1,10,10,10,10,10,9,7,10,4,1,1,1,1,1,4,0,0,0,0,2018
"20003",34,1,1,9,9,9,5,5,5,7,4,3,4,1,2.5,0,0,4,0,0,0,0,2018
"20004",34,1,1,7,5,9,7,2,7,7,4,2,5,6,5.5,0,0,4,0,0,0,0,2018
"20005",48,1,1,7,7,8,7,8,7,4,6,1,1,1,1,0,0,2,1,0,0,1,2018
"20006",49,1,1,4,4,4,4,7,7,7,7,6,5,5,5,0,0,4,0,0,0,0,2018
"20007",30,1,1,10,10,10,10,10,10,10,10,6,7,5,6,1,0,6,0,1,1,0,2018
"20008",37,1,1,8,8,8,7,10,10,9,10,3,6,5,5.5,0,0,2,0,0,0,1,2018
"20009",51,1,1,8,6,8,6,8,7,7,8,4,5,5,5,0,0,4,0,0,0,0,2018
"20010",44,1,1,0,0,0,0,0,0,0,0,4,4,4,4,0,0,4,0,0,0,0,2018
"20011",48,1,1,5,5,5,5,5,5,5,5,4,4,4,4,0,0,4,0,0,0,0,2018
"20012",51,1,1,9,9,7,9,8,9,9,8,3,4,6,5,0,0,5,0,0,1,0,2018
"20013",32,1,1,9,10,10,9,9,10,10,9,7,7,7,7,1,1,1,0,1,0,1,2018
"20014",37,1,1,10,10,10,10,10,10,10,10,7,7,7,7,0,0,7,0,0,1,0,2018
"20015",34,0,1,4,7,1,5,2,2,6,3,2,5,4,4.5,0,0,6,0,0,1,0,2018
"20016",54,0,1,3,4,3,2,4,4,3,3,6,3,3,3,0,0,4,0,1,0,0,2018
"20017",54,0,1,0,7,10,0,9,10,10,10,6,7,6,6.5,0,0,4,1,0,0,0,2018
"20018",54,0,1,3,5,9,3,7,5,9,6,5,5,5,5,0,0,6,0,1,1,0,2018
"20019",39,0,1,9,10,8,0,10,8,8,10,4,5,4,4.5,0,0,1,1,0,0,1,2018
"20020",27,0,1,8,9,8,8,9,9,10,10,5,5,3,4,1,0,4,1,0,0,0,2018
"20021",45,0,1,9,8,9,8,5,7,9,9,3,3,3,3,0,0,6,0,1,1,0,2018
"20022",36,0,1,4,2,4,1,3,2,8,10,3,2,1,1.5,0,0,4,0,0,0,0,2018
"20023",26,0,1,8,9,10,10,9,10,8,8,4,3,2,2.5,0,0,7,0,1,1,0,2018
"20024",27,0,1,5,5,8,5,2,4,5,6,4,1,1,1,0,0,7,0,1,1,0,2018
"20025",33,0,1,7,8,8,8,9,9,9,8,5,4,5,4.5,0,0,4,0,1,0,0,2018
"20026",29,0,1,6,6,4,7,5,5,5,5,6,4,5,4.5,0,0,4,0,0,0,0,2018
"20027",26,0,1,1,5,1,4,0,0,0,0,1,1,1,1,0,0,6,0,1,1,0,2018
"20028",41,0,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0,2,0,0,0,1,2018
"20029",34,0,1,5,5,5,5,5,5,5,5,4,4,4,4,0,0,6,0,1,1,0,2018
"20030",24,0,1,6,7,3,3,8,7,7,6,5,4,3,3.5,0,0,1,1,0,0,1,2018
"20031",41,0,1,9,8,9,8,5,6,3,9,3,4,4,4,0,0,4,1,0,0,0,2018
"20032",36,0,1,5,5,5,5,7,7,7,7,4,4,4,4,0,0,6,1,0,1,0,2018
"20033",46,0,1,0,0,0,0,0,0,0,0,4,5,5,5,0,0,4,1,0,0,0,2018
"20034",38,0,1,8,7,8,8,6,6,6,5,6,7,5,6,0,0,3,0,1,0,1,2018
"20035",40,0,1,10,10,10,10,10,10,10,10,1,1,1,1,0,0,4,1,0,0,0,2018
"20036",53,0,1,0,0,0,0,0,0,0,0,4,4,4,4,0,0,3,0,1,0,1,2018
"20037",50,0,1,5,5,5,8,10,10,10,10,4,1,1,1,0,0,3,1,0,0,1,2018
"20038",35,0,1,9,9,9,8,8,7,6,2,1,1,1,1,0,0,4,0,0,0,0,2018
"20039",52,0,1,8,9,9,6,8,10,10,8,5,6,4,5,0,0,5,0,0,1,0,2018
"20040",28,0,1,10,10,10,10,7,9,7,7,1,1,1,1,0,0,4,0,0,0,0,2018
"20041",38,0,1,10,10,10,7,10,6,6,7,3,3,3,3,1,0,1,1,0,0,1,2018
"20042",43,0,1,5,2,5,2,10,10,10,10,4,4,4,4,0,0,5,0,1,1,0,2018
"20043",53,0,1,9,9,9,8,8,8,7,8,5,4,4,4,0,0,4,0,0,0,0,2018
"20044",48,0,1,6,5,6,6,5,5,5,5,4,4,4,4,0,0,4,0,0,0,0,2018
"20045",49,0,1,5,4,9,7,4,5,4,6,3,1,1,1,0,0,3,0,1,0,1,2018
"20046",28,0,1,6,4,6,6,9,8,5,8,4,3,5,4,0,0,4,0,0,0,0,2018
"20047",45,0,1,10,8,9,9,9,8,8,6,5,4,4,4,0,0,3,0,1,0,1,2018
"20048",28,0,1,6,6,6,6,5,8,7,10,3,4,2,3,0,0,4,0,0,0,0,2018
"20049",33,0,1,0,0,0,0,0,0,0,0,4,4,4,4,0,0,4,1,0,0,0,2018
"20050",28,0,1,3,3,4,5,6,8,8,7,3,3,3,3,1,1,5,0,1,1,0,2018
"20051",27,0,1,6,2,9,9,5,8,9,3,5,1,6,3.5,0,0,3,0,1,0,1,2018
"20052",29,0,1,6,4,6,7,5,8,8,8,4,4,3,3.5,1,0,5,0,0,1,0,2018
"20053",36,0,1,8,7,7,7,10,10,10,10,2,1,2,1.5,0,0,4,1,0,0,0,2018
"20054",41,0,1,6,7,6,10,5,6,3,5,2,5,3,4,0,0,4,0,0,0,0,2018
"20055",52,0,1,5,5,5,4,5,5,5,5,4,5,4,4.5,0,0,4,0,1,0,0,2018
"20056",54,0,1,8,8,8,8,4,6,6,4,3,5,5,5,0,0,7,0,1,1,0,2018
"20057",28,0,1,10,8,10,7,9,8,9,9,4,5,3,4,1,0,4,0,0,0,0,2018
"20058",49,0,1,10,10,10,10,5,5,6,8,5,4,4,4,0,0,6,0,1,1,0,2018
"20059",41,0,1,0,0,0,0,0,0,0,0,4,4,4,4,0,0,4,0,0,0,0,2018
"20060",26,0,1,1,2,1,1,7,3,4,7,5,7,5,6,0,0,7,0,0,1,0,2018
"20061",43,0,1,7,9,7,8,10,10,8,8,4,1,1,1,0,0,7,0,1,1,0,2018
"20062",33,0,1,6,7,6,9,NA,NA,NA,NA,3,1,1,1,0,0,1,1,0,0,1,2018
"20063",30,0,1,6,6,7,6,5,5,7,3,4,3,3,3,0,0,7,0,1,1,0,2018
"20064",51,0,1,1,10,10,2,10,10,10,10,7,7,7,7,1,1,1,0,1,0,1,2018
"20065",45,0,1,5,5,5,5,5,5,5,5,4,4,5,4.5,0,0,5,0,0,1,0,2018
"20066",32,0,1,8,6,10,0,3,5,6,4,4,4,6,5,0,0,2,0,0,0,1,2018
"20067",43,0,1,1,1,1,2,10,10,10,10,6,7,7,7,1,0,6,0,1,1,0,2018
"20068",29,0,1,6,9,6,6,4,6,8,8,5,5,3,4,0,0,6,0,1,1,0,2018
"20069",31,0,1,7,7,8,7,10,9,8,10,3,4,3,3.5,0,0,3,0,0,0,1,2018
"20070",29,0,1,10,10,10,8,6,8,8,6,3,3,3,3,0,0,2,0,0,0,1,2018
"20071",29,0,1,10,9,10,8,9,5,7,9,3,4,4,4,0,0,3,0,0,0,1,2018
"20072",28,0,1,7,7,6,3,6,5,6,6,4,5,5,5,1,0,6,0,1,1,0,2018
"20073",36,0,1,5,7,6,5,1,3,2,3,2,1,1,1,0,0,5,0,0,1,0,2018
"20074",28,0,1,7,8,10,10,6,7,8,7,3,1,1,1,1,1,3,1,0,0,1,2018
"20075",25,0,1,10,10,10,10,10,10,10,10,1,1,1,1,0,0,4,0,1,0,0,2018
"20076",53,0,1,9,3,9,0,10,10,10,10,6,7,5,6,0,0,4,1,0,0,0,2018
"20077",26,0,1,10,10,8,10,10,10,10,10,3,2,1,1.5,0,0,4,0,0,0,0,2018
"20078",50,0,1,6,3,3,1,5,1,4,4,5,3,1,2,1,0,5,0,0,1,0,2018
"20079",30,0,1,8,8,8,7,6,6,6,6,3,1,1,1,0,0,4,1,0,0,0,2018
"20080",53,0,1,2,8,2,1,3,10,10,3,7,7,7,7,1,0,6,0,0,1,0,2018
"20081",27,0,1,4,4,4,0,10,10,10,10,7,7,7,7,1,1,3,1,0,0,1,2018
"20082",29,0,1,10,10,10,10,10,10,10,10,4,3,3,3,0,0,2,0,0,0,1,2018
"20083",30,0,1,8,9,8,10,4,10,7,9,2,1,2,1.5,0,0,6,0,1,1,0,2018
"20084",27,0,1,7,5,7,2,7,8,5,6,5,3,4,3.5,1,1,6,0,1,1,0,2018
"20085",29,0,1,9,8,5,9,6,5,6,10,1,1,1,1,0,0,1,0,0,0,1,2018
"20086",48,0,1,8,8,8,8,7,8,5,7,3,4,4,4,0,0,7,0,1,1,0,2018
"20087",43,0,1,10,10,10,10,10,10,10,10,1,5,6,5.5,0,0,7,1,0,1,0,2018
"20088",43,0,1,5,5,2,2,6,6,6,6,5,5,3,4,1,0,3,1,0,0,1,2018
"20089",25,0,1,10,10,10,10,8,8,6,6,2,2,1,1.5,0,0,4,0,0,0,0,2018
"20090",50,0,1,5,7,7,5,8,6,8,9,2,2,2,2,0,0,4,0,0,0,0,2018
"20091",26,0,1,9,9,9,10,5,5,5,5,3,2,2,2,0,0,7,0,1,1,0,2018
"20092",37,0,1,3,4,3,7,5,8,8,5,4,5,5,5,0,0,4,0,1,0,0,2018
"20093",51,0,1,5,5,5,5,5,5,5,5,4,5,5,5,0,0,4,0,0,0,0,2018
"20094",25,0,1,10,10,10,10,10,10,10,10,5,7,1,4,0,0,5,0,1,1,0,2018
"20095",31,0,1,8,8,8,9,3,3,3,3,4,1,1,1,1,0,1,1,0,0,1,2018
"20096",27,0,1,8,8,8,8,8,8,8,6,4,1,1,1,1,0,2,1,0,0,1,2018
"20097",48,0,1,7,7,9,9,10,8,8,7,4,3,3,3,1,0,4,0,1,0,0,2018
"20098",25,0,1,10,10,10,10,9,10,10,10,5,3,2,2.5,0,0,4,0,0,0,0,2018
"20099",34,0,1,5,6,5,6,6,5,4,6,5,4,5,4.5,1,0,4,0,0,0,0,2018
"20100",33,0,1,3,3,3,8,10,10,10,10,4,3,2,2.5,0,0,4,1,0,0,0,2018
"20101",25,0,1,3,4,7,6,7,5,9,7,3,3,3,3,0,0,4,0,0,0,0,2018
"20102",44,0,1,10,10,10,10,10,10,10,10,4,4,1,2.5,0,0,1,1,0,0,1,2018
"20103",26,0,1,7,7,7,6,7,6,9,6,2,4,4,4,0,0,5,0,0,1,0,2018
"20104",46,0,1,7,7,7,8,9,8,8,7,4,5,5,5,0,0,6,1,0,1,0,2018
"20105",31,0,1,10,10,10,10,7,1,10,10,2,1,1,1,0,0,3,1,0,0,1,2018
"20106",29,0,1,10,10,7,8,5,7,7,5,1,1,1,1,1,1,1,1,0,0,1,2018
"20107",25,0,1,9,10,10,7,7,7,6,7,5,4,5,4.5,1,1,2,1,0,0,1,2018
"20108",52,0,1,8,8,8,8,10,8,10,10,4,3,4,3.5,1,0,6,0,1,1,0,2018
"20109",31,0,1,9,7,8,9,5,5,6,7,4,3,3,3,0,0,7,0,1,1,0,2018
"20110",28,0,1,1,7,4,2,6,6,2,8,4,5,4,4.5,0,0,2,1,0,0,1,2018
"20111",42,0,1,7,4,6,6,7,4,3,6,4,1,1,1,0,0,1,1,0,0,1,2018
"20112",50,0,1,10,10,10,10,2,0,1,2,1,1,1,1,1,0,1,1,0,0,1,2018
"20113",34,0,1,7,8,5,2,10,10,10,10,3,6,4,5,1,0,2,0,0,0,1,2018
"20114",32,0,1,5,5,5,5,5,5,5,5,3,4,1,2.5,1,1,1,1,0,0,1,2018
"20115",25,0,1,0,0,1,6,6,6,2,3,1,1,1,1,1,0,4,0,0,0,0,2018
"20116",49,0,1,8,7,9,7,7,6,7,8,4,4,1,2.5,1,1,4,1,0,0,0,2018
"20117",53,0,1,5,5,5,5,5,3,4,5,4,1,1,1,0,0,4,0,0,0,0,2018
"20118",48,0,1,8,9,8,10,10,10,10,10,1,1,1,1,0,0,3,1,0,0,1,2018
"20119",31,0,1,9,7,9,8,8,5,7,7,4,3,3,3,1,0,2,1,0,0,1,2018
"20120",46,0,1,10,5,10,10,10,5,5,10,3,3,2,2.5,0,0,5,0,1,1,0,2018
"20121",45,0,1,7,7,7,9,10,10,NA,10,4,4,4,4,1,0,4,0,0,0,0,2018
"20122",47,0,1,10,10,10,10,10,10,10,10,7,1,1,1,0,0,4,NA,NA,0,0,2018
"20123",53,0,1,8,8,8,8,9,9,8,7,5,4,4,4,0,0,4,0,0,0,0,2018
"20124",46,0,1,9,9,9,10,10,10,8,10,3,1,1,1,0,0,4,1,0,0,0,2018
"20125",47,0,1,5,5,5,5,0,2,2,0,1,1,1,1,0,0,7,0,0,1,0,2018
"20126",52,0,1,5,5,5,5,7,7,6,6,4,4,4,4,1,0,4,0,0,0,0,2018
"20127",51,0,1,10,10,10,10,10,10,9,9,4,3,1,2,0,0,1,1,0,0,1,2018
"20128",50,0,1,0,0,0,0,0,0,0,0,7,7,7,7,0,0,7,0,1,1,0,2018
"20129",31,0,1,10,8,9,9,8,10,9,9,6,6,7,6.5,0,0,4,0,0,0,0,2018
"20130",25,0,1,9,8,10,6,10,5,10,10,4,3,1,2,0,0,4,0,0,0,0,2018
"20131",51,0,1,7,5,5,7,7,6,7,6,4,4,2,3,0,0,4,1,0,0,0,2018
"20132",46,0,1,6,5,6,5,7,5,7,4,4,4,3,3.5,0,0,4,0,0,0,0,2018
"20133",32,0,1,8,7,8,7,9,8,9,5,3,3,2,2.5,0,0,5,0,1,1,0,2018
"20134",29,0,1,6,5,6,5,8,8,6,6,2,4,4,4,1,1,5,0,1,1,0,2018
"20135",54,0,1,7,7,7,7,9,9,9,9,3,4,5,4.5,0,0,3,0,1,0,1,2018
"20136",49,0,1,10,10,10,10,4,5,7,4,1,2,2,2,0,0,7,0,1,1,0,2018
"20137",34,0,1,3,7,3,7,9,9,5,9,4,4,5,4.5,0,0,3,1,0,0,1,2018
"20138",33,0,1,10,10,10,10,10,10,10,10,7,1,1,1,1,0,1,1,0,0,1,2018
"20139",27,0,1,3,3,3,4,7,4,7,5,3,5,3,4,1,0,6,0,1,1,0,2018
"20140",49,0,1,7,4,7,8,10,6,6,10,4,3,4,3.5,0,0,4,0,1,0,0,2018
"20141",45,0,1,8,8,8,7,5,4,2,8,2,1,1,1,0,0,1,0,1,0,1,2018
"20142",26,0,1,10,10,10,10,10,10,10,10,3,2,1,1.5,1,0,3,0,0,0,1,2018
"20143",48,0,1,7,6,6,8,10,9,7,7,3,2,3,2.5,0,0,4,0,0,0,0,2018
"20144",54,0,1,10,10,10,6,8,6,9,7,5,4,3,3.5,1,0,3,0,1,0,1,2018
"20145",49,0,1,7,7,5,2,8,NA,5,5,3,1,1,1,1,0,2,1,0,0,1,2018
"20146",26,0,1,9,9,8,7,8,9,9,9,2,4,2,3,0,0,4,0,0,0,0,2018
"20147",51,0,1,10,10,10,10,10,10,10,10,4,4,4,4,0,0,7,0,1,1,0,2018
"20148",28,0,1,9,10,9,10,10,10,9,9,7,7,6,6.5,0,0,1,0,0,0,1,2018
"20149",46,0,1,7,7,6,7,8,8,8,8,4,5,4,4.5,0,0,5,0,1,1,0,2018
"20150",45,0,1,10,8,10,10,9,5,4,10,5,4,6,5,0,0,4,0,0,0,0,2018
"20151",54,0,1,10,5,10,6,7,10,10,6,4,4,4,4,0,0,7,0,1,1,0,2018
"20152",31,0,1,5,9,0,10,5,2,2,2,1,3,1,2,0,0,4,0,0,0,0,2018
"20153",49,0,1,5,5,5,5,5,5,5,5,4,4,4,4,0,0,7,0,1,1,0,2018
"20154",29,0,1,10,10,10,10,10,10,10,10,4,3,3,3,1,0,4,0,0,0,0,2018
"20155",47,0,1,8,8,8,8,3,3,4,4,3,3,2,2.5,0,0,4,0,1,0,0,2018
"20156",51,0,1,6,9,6,7,8,7,9,8,5,6,5,5.5,0,0,4,0,1,0,0,2018
"20157",49,0,1,9,9,9,7,9,9,9,8,4,4,5,4.5,1,0,3,0,0,0,1,2018
"20158",28,0,1,10,NA,10,10,10,10,10,10,7,2,1,1.5,1,1,2,1,0,0,1,2018
"20159",46,0,1,5,3,3,2,9,6,7,3,5,4,6,5,1,1,4,0,1,0,0,2018
"20160",28,0,1,5,5,5,5,5,5,5,5,4,4,5,4.5,0,0,4,0,0,0,0,2018
"20161",26,0,1,7,7,7,2,8,7,7,8,5,4,4,4,1,1,2,1,0,0,1,2018
"20162",26,0,1,6,6,5,4,7,7,7,7,4,4,4,4,1,0,4,0,1,0,0,2018
"20163",54,0,1,7,9,7,6,6,8,7,6,5,5,4,4.5,0,0,6,1,0,1,0,2018
"20164",54,0,1,8,6,10,10,9,8,7,10,4,4,4,4,0,0,3,1,0,0,1,2018
"20165",31,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,3,0,0,6,0,1,1,0,2018
"20166",52,0,0,9,9,9,8,5,5,5,5,3,2,2,2,0,0,4,1,0,0,0,2018
"20167",46,0,1,10,8,10,7,5,4,6,5,4,2,2,2,0,0,7,0,1,1,0,2018
"20168",48,0,1,7,6,7,5,8,8,8,9,6,5,5,5,1,0,4,1,0,0,0,2018
"20169",48,0,1,10,10,10,10,10,10,10,10,4,6,7,6.5,0,0,4,0,1,0,0,2018
"20170",33,0,1,5,5,5,5,8,8,8,8,6,5,5,5,0,0,4,0,0,0,0,2018
"20171",34,0,1,5,5,9,5,7,8,6,5,4,3,3,3,0,0,3,0,1,0,1,2018
"20172",49,0,1,6,6,7,5,5,5,2,7,3,1,1,1,1,0,5,0,0,1,0,2018
"20173",32,0,1,4,6,3,7,6,6,6,6,3,4,4,4,1,1,2,1,0,0,1,2018
"20174",32,0,1,10,4,10,5,0,0,10,0,4,7,7,7,1,0,5,0,1,1,0,2018
"20175",54,0,1,0,0,0,3,10,10,10,10,7,7,7,7,0,0,7,1,0,1,0,2018
"20176",51,0,1,6,6,6,7,8,9,4,8,4,3,5,4,0,0,4,0,0,0,0,2018
"20177",46,0,1,10,10,10,10,10,10,10,10,4,5,5,5,0,0,4,0,1,0,0,2018
"20178",48,0,1,9,9,10,4,8,9,9,9,3,3,3,3,1,0,4,0,1,0,0,2018
"20179",50,0,1,5,7,5,4,7,6,3,6,4,6,5,5.5,0,0,4,0,0,0,0,2018
"20180",53,0,1,5,4,5,2,4,4,5,4,4,4,4,4,1,0,4,0,0,0,0,2018
"20181",34,0,1,5,5,5,5,5,5,5,5,4,5,5,5,0,0,6,0,1,1,0,2018
"20182",26,0,1,6,6,6,7,5,5,5,5,4,4,2,3,0,0,6,0,1,1,0,2018
"20183",33,0,1,5,5,5,5,5,5,5,5,4,4,4,4,1,0,4,0,0,0,0,2018
"20184",47,0,1,10,10,10,10,8,8,8,9,5,3,3,3,0,0,4,1,0,0,0,2018
"20185",33,0,1,2,2,0,0,0,10,10,5,4,3,4,3.5,0,0,4,0,0,0,0,2018
"20186",52,0,1,8,7,8,7,3,7,7,7,3,4,2,3,1,0,6,0,1,1,0,2018
"20187",48,0,1,8,5,7,6,5,5,5,5,2,1,1,1,1,0,4,0,0,0,0,2018
"20188",34,0,1,7,8,7,5,5,7,8,6,6,6,6,6,1,0,6,0,1,1,0,2018
"20189",33,0,1,9,10,6,5,5,8,9,6,2,3,3,3,0,0,5,1,0,1,0,2018
"20190",53,0,1,10,9,10,10,0,0,0,0,1,1,1,1,1,0,5,0,1,1,0,2018
"20191",49,0,1,10,10,10,8,10,10,10,10,4,2,3,2.5,0,0,6,0,1,1,0,2018
"20192",45,0,1,5,5,7,5,7,8,6,8,4,3,3,3,0,0,4,0,0,0,0,2018
"20193",47,0,1,4,4,5,7,2,6,6,5,3,4,4,4,1,0,6,0,1,1,0,2018
"20194",52,0,1,8,8,9,6,8,8,9,7,5,5,5,5,1,0,6,0,1,1,0,2018
"20195",27,0,1,7,7,7,5,10,10,10,10,5,3,3,3,0,0,4,0,0,0,0,2018
"20196",52,0,1,9,7,1,5,7,8,6,10,2,1,1,1,1,1,1,1,0,0,1,2018
"20197",53,0,1,4,4,7,5,6,7,8,7,5,5,5,5,1,1,6,0,1,1,0,2018
"20198",51,0,1,7,7,7,7,5,7,5,5,3,3,2,2.5,0,0,2,1,0,0,1,2018
"20199",53,0,1,7,6,8,7,6,6,7,7,5,4,4,4,1,1,7,0,1,1,0,2018
"20200",52,0,1,9,6,10,10,8,9,9,10,1,4,1,2.5,0,0,4,1,0,0,0,2018
"20201",50,0,1,8,8,8,8,5,5,5,5,4,4,3,3.5,0,0,4,0,1,0,0,2018
"20202",48,0,1,9,8,9,8,10,10,10,10,7,5,5,5,1,1,1,1,0,0,1,2018
"20203",48,0,1,5,8,5,8,4,5,8,7,5,NA,3,NA,0,0,4,0,0,0,0,2018
"20204",49,0,1,5,6,8,5,8,9,10,9,4,2,2,2,0,0,7,0,0,1,0,2018
"20205",29,0,1,4,1,1,3,10,10,10,10,4,1,1,1,0,0,3,0,0,0,1,2018
"20206",50,0,1,2,3,2,3,3,3,3,3,3,2,3,2.5,0,0,6,0,1,1,0,2018
"20207",49,0,1,5,5,5,5,6,6,5,6,4,4,4,4,0,0,4,0,0,0,0,2018
"20208",25,0,1,7,6,7,8,9,8,8,7,5,3,3,3,1,1,3,0,0,0,1,2018
"20209",54,0,1,10,10,10,10,6,5,7,7,3,4,4,4,0,0,NA,0,0,NA,NA,2018
